date,temperature,humidity,precip,precip_type,windspeed,sealevelpressure,conditions,year,month,quarter
2013-11-02,8.4,77.2,0.0,rain,10.8,1022.4,Clear,2013,11,4
2013-11-03,12.7,38.3,0.0,rain,36.0,1024.1,Clear,2013,11,4
2013-11-04,9.7,44.6,0.0,rain,14.4,1027.9,Clear,2013,11,4
2013-11-05,8.8,57.9,0.0,rain,7.2,1020.7,Partially cloudy,2013,11,4
2013-11-06,9.8,44.2,0.0,rain,50.4,1017.4,Clear,2013,11,4
2013-11-07,8.7,29.1,0.0,rain,21.6,1020.9,Clear,2013,11,4
2013-11-08,6.6,54.2,0.0,rain,9.1,1020.4,Clear,2013,11,4
2013-11-09,9.9,39.9,0.0,rain,46.8,1023.5,Partially cloudy,2013,11,4
2013-11-10,5.0,10.3,0.0,rain,39.6,1029.3,Clear,2013,11,4
2013-11-11,5.8,29.7,0.0,rain,21.6,1028.0,Clear,2013,11,4
2013-11-12,6.9,41.1,0.0,rain,10.8,1024.8,Clear,2013,11,4
2013-11-13,5.2,62.6,0.0,rain,10.8,1021.3,Clear,2013,11,4
2013-11-14,8.7,31.9,0.0,rain,32.4,1018.7,Clear,2013,11,4
2013-11-15,6.8,41.1,0.0,rain,18.0,1017.2,Clear,2013,11,4
2013-11-16,8.3,26.4,0.0,rain,50.4,1018.9,Clear,2013,11,4
2013-11-17,4.8,26.9,0.0,rain,46.8,1024.5,Clear,2013,11,4
2013-11-18,4.7,19.3,0.0,rain,32.4,1026.7,Clear,2013,11,4
2013-11-19,2.6,25.7,0.0,rain,18.0,1025.1,Partially cloudy,2013,11,4
2013-11-20,3.4,38.4,0.0,rain,14.4,1023.5,Clear,2013,11,4
2013-11-21,4.1,44.5,0.0,rain,10.8,1025.9,Clear,2013,11,4
2013-11-22,4.5,45.3,0.0,rain,10.8,1024.4,Clear,2013,11,4
2013-11-23,5.8,47.1,0.0,rain,14.4,1020.2,Clear,2013,11,4
2013-11-24,6.6,33.6,0.0,rain,39.6,1015.5,Partially cloudy,2013,11,4
2013-11-25,4.5,21.8,0.0,rain,39.6,1017.5,Clear,2013,11,4
2013-11-26,1.1,26.3,0.0,rain,39.6,1019.0,Partially cloudy,2013,11,4
2013-11-27,-2.2,13.7,0.0,rain,43.2,1027.2,Clear,2013,11,4
2013-11-28,1.3,12.0,0.0,rain,39.6,1026.4,Clear,2013,11,4
2013-11-29,4.7,25.1,0.0,rain,18.0,1020.2,Clear,2013,11,4
2013-11-30,4.1,26.6,0.0,rain,19.9,1022.8,Clear,2013,11,4
2013-12-01,2.9,33.9,0.0,rain,14.4,1023.3,Clear,2013,12,4
2013-12-02,2.3,39.2,0.0,rain,10.8,1019.0,Partially cloudy,2013,12,4
2013-12-03,6.5,30.4,0.0,rain,14.4,1021.7,Clear,2013,12,4
2013-12-04,4.6,38.7,0.0,rain,14.4,1019.7,Partially cloudy,2013,12,4
2013-12-05,5.1,27.4,0.0,rain,21.6,1023.6,Clear,2013,12,4
2013-12-06,1.7,47.9,0.0,rain,11.0,1019.7,Clear,2013,12,4
2013-12-07,0.4,68.6,0.0,rain,10.8,1020.0,Clear,2013,12,4
2013-12-08,5.1,49.4,0.0,rain,39.6,1020.7,Partially cloudy,2013,12,4
2013-12-09,2.2,25.8,0.0,rain,32.4,1024.0,Clear,2013,12,4
2013-12-10,0.2,33.2,0.0,rain,46.8,1019.8,Partially cloudy,2013,12,4
2013-12-11,1.4,22.0,0.0,rain,36.0,1019.6,Clear,2013,12,4
2013-12-12,-2.7,23.3,0.0,rain,46.8,1021.6,Clear,2013,12,4
2013-12-13,-3.6,26.3,0.0,rain,14.4,1025.7,Clear,2013,12,4
2013-12-14,-2.6,25.1,0.0,rain,14.4,1028.8,Clear,2013,12,4
2013-12-15,-0.9,23.8,0.0,rain,21.6,1033.4,Partially cloudy,2013,12,4
2013-12-16,-2.7,41.4,0.0,rain,10.8,1031.2,Clear,2013,12,4
2013-12-17,-0.9,30.4,0.0,rain,25.2,1033.3,Partially cloudy,2013,12,4
2013-12-18,-4.7,31.9,0.0,rain,18.0,1032.8,Clear,2013,12,4
2013-12-19,-5.2,35.6,0.0,rain,14.4,1030.9,Clear,2013,12,4
2013-12-20,-3.6,33.7,0.0,rain,14.4,1034.4,Clear,2013,12,4
2013-12-21,-2.5,31.8,0.0,rain,14.4,1035.3,Partially cloudy,2013,12,4
2013-12-22,-4.5,48.4,0.0,rain,7.2,1032.4,Clear,2013,12,4
2013-12-23,-2.5,42.2,0.0,rain,18.0,1032.2,Clear,2013,12,4
2013-12-24,-4.2,58.7,0.0,rain,7.2,1034.1,Clear,2013,12,4
2013-12-25,-2.1,47.0,0.0,rain,50.4,1028.4,Clear,2013,12,4
2013-12-26,-1.8,18.7,0.0,rain,43.2,1034.2,Clear,2013,12,4
2013-12-27,-2.2,22.4,0.0,rain,21.6,1030.5,Partially cloudy,2013,12,4
2013-12-28,-1.3,19.9,0.0,rain,32.4,1026.4,Clear,2013,12,4
2013-12-29,0.8,17.7,0.0,rain,25.2,1019.4,Clear,2013,12,4
2013-12-30,4.1,13.4,0.0,rain,36.0,1015.8,Clear,2013,12,4
2013-12-31,4.6,19.4,0.0,rain,39.6,1012.5,Clear,2013,12,4
2014-01-01,6.4,18.9,0.0,rain,32.4,1014.5,Clear,2014,1,1
2014-01-02,0.5,50.9,0.0,rain,14.4,1018.4,Clear,2014,1,1
2014-01-03,3.1,32.4,0.0,rain,16.1,1022.1,Clear,2014,1,1
2014-01-04,-1.9,69.1,0.0,rain,10.8,1022.9,Clear,2014,1,1
2014-01-05,-0.7,51.8,0.0,rain,18.0,1024.3,Clear,2014,1,1
2014-01-06,-0.9,73.0,0.0,rain,14.4,1026.1,Partially cloudy,2014,1,1
2014-01-07,0.2,46.9,0.0,rain,18.0,1026.9,Partially cloudy,2014,1,1
2014-01-08,-3.1,21.2,0.0,rain,32.4,1033.6,Clear,2014,1,1
2014-01-09,-4.2,19.6,0.0,rain,25.2,1031.9,Clear,2014,1,1
2014-01-10,-4.5,27.2,0.0,rain,18.0,1030.8,Clear,2014,1,1
2014-01-11,-3.5,30.8,0.0,rain,14.4,1030.4,Partially cloudy,2014,1,1
2014-01-12,-1.6,18.6,0.0,rain,32.4,1035.7,Clear,2014,1,1
2014-01-13,-5.2,36.3,0.0,rain,7.2,1031.9,Clear,2014,1,1
2014-01-14,-3.7,36.0,0.0,rain,18.0,1033.9,Clear,2014,1,1
2014-01-15,-2.8,38.9,0.0,rain,14.4,1031.2,Clear,2014,1,1
2014-01-16,-0.9,62.2,0.0,rain,14.4,1028.0,Clear,2014,1,1
2014-01-17,0.3,42.7,0.0,rain,25.2,1031.4,Clear,2014,1,1
2014-01-18,0.2,28.9,0.0,rain,21.6,1032.8,Clear,2014,1,1
2014-01-19,0.1,51.2,0.0,rain,43.2,1024.9,Clear,2014,1,1
2014-01-20,0.0,18.4,0.0,rain,54.0,1029.6,Clear,2014,1,1
2014-01-21,-1.2,21.2,0.0,rain,25.2,1032.1,Clear,2014,1,1
2014-01-22,-2.9,33.3,0.0,rain,10.8,1023.7,Clear,2014,1,1
2014-01-23,-2.9,45.3,0.0,rain,8.9,1016.8,Clear,2014,1,1
2014-01-24,2.6,29.7,0.0,rain,18.0,1017.3,Partially cloudy,2014,1,1
2014-01-25,1.9,23.4,0.0,rain,21.6,1027.0,Partially cloudy,2014,1,1
2014-01-26,-1.0,51.5,0.0,rain,18.0,1029.2,Partially cloudy,2014,1,1
2014-01-27,0.7,44.3,0.0,rain,32.4,1019.2,Clear,2014,1,1
2014-01-28,0.1,31.5,0.0,rain,21.6,1027.8,Partially cloudy,2014,1,1
2014-01-29,-2.4,63.5,0.0,rain,10.8,1015.0,Clear,2014,1,1
2014-01-30,2.1,31.4,0.0,rain,21.6,1017.9,Clear,2014,1,1
2014-01-31,0.2,61.7,0.0,rain,14.4,1019.4,Partially cloudy,2014,1,1
2014-02-01,2.6,67.2,0.0,rain,14.4,1016.2,Partially cloudy,2014,2,1
2014-02-02,4.4,38.1,0.0,rain,43.2,1015.0,Partially cloudy,2014,2,1
2014-02-03,-1.1,7.4,0.0,rain,32.4,1027.0,Partially cloudy,2014,2,1
2014-02-04,-2.8,9.8,0.0,rain,25.2,1029.7,Partially cloudy,2014,2,1
2014-02-05,-3.7,33.9,0.0,rain,12.7,1028.8,Partially cloudy,2014,2,1
2014-02-06,-2.3,46.9,0.0,rain,9.1,1030.0,Clear,2014,2,1
2014-02-07,-3.4,76.3,0.0,snow,14.4,1027.4,"Snow, Partially cloudy",2014,2,1
2014-02-08,-2.9,55.8,0.0,snow,28.8,1027.9,"Snow, Partially cloudy",2014,2,1
2014-02-09,-5.7,29.1,0.0,rain,21.6,1036.6,Clear,2014,2,1
2014-02-10,-6.2,35.2,0.0,rain,18.0,1035.2,Partially cloudy,2014,2,1
2014-02-11,-5.9,51.0,0.0,rain,14.4,1028.5,Clear,2014,2,1
2014-02-12,-2.7,41.4,0.0,rain,18.0,1032.4,Partially cloudy,2014,2,1
2014-02-13,-2.2,54.6,0.0,rain,14.4,1034.9,Clear,2014,2,1
2014-02-14,-3.0,66.0,0.0,rain,7.2,1026.6,Clear,2014,2,1
2014-02-15,-1.7,65.5,0.0,rain,8.9,1024.6,Clear,2014,2,1
2014-02-16,0.8,52.6,0.0,rain,14.4,1029.2,Clear,2014,2,1
2014-02-17,0.9,37.3,0.0,rain,16.3,1034.9,Partially cloudy,2014,2,1
2014-02-18,-1.3,45.8,0.0,rain,14.4,1032.4,Partially cloudy,2014,2,1
2014-02-19,-0.4,44.2,0.0,rain,18.0,1028.8,Clear,2014,2,1
2014-02-20,-1.7,74.0,0.0,rain,10.8,1030.4,Clear,2014,2,1
2014-02-21,-0.8,69.7,0.0,rain,10.8,1028.4,Clear,2014,2,1
2014-02-22,2.7,60.2,0.0,rain,10.8,1029.8,Clear,2014,2,1
2014-02-23,1.7,59.4,0.0,rain,7.2,1030.9,Clear,2014,2,1
2014-02-24,3.4,56.2,0.0,rain,7.2,1027.5,Clear,2014,2,1
2014-02-25,2.6,64.5,0.0,rain,10.8,1026.2,Clear,2014,2,1
2014-02-26,4.8,66.9,0.0,rain,21.6,1022.9,Rain,2014,2,1
2014-02-27,4.5,22.2,0.0,rain,32.4,1028.7,Clear,2014,2,1
2014-02-28,1.5,53.3,0.0,rain,14.4,1026.6,Partially cloudy,2014,2,1
2014-03-01,5.1,32.3,0.0,rain,25.2,1023.4,Clear,2014,3,1
2014-03-02,3.8,46.9,0.0,rain,14.4,1022.5,Clear,2014,3,1
2014-03-03,1.2,61.8,0.0,rain,10.8,1022.0,Clear,2014,3,1
2014-03-04,4.5,24.4,0.0,rain,32.4,1026.1,Clear,2014,3,1
2014-03-05,2.5,18.8,0.0,rain,25.2,1028.4,Clear,2014,3,1
2014-03-06,2.8,11.2,0.0,rain,28.8,1029.9,Clear,2014,3,1
2014-03-07,2.6,28.4,0.0,rain,25.2,1029.5,Partially cloudy,2014,3,1
2014-03-08,3.8,46.9,0.0,rain,18.0,1023.5,Clear,2014,3,1
2014-03-09,3.4,42.3,0.0,rain,18.0,1026.1,Clear,2014,3,1
2014-03-10,2.8,51.1,0.0,rain,11.0,1024.0,Clear,2014,3,1
2014-03-11,6.9,45.3,0.0,rain,32.4,1017.7,Partially cloudy,2014,3,1
2014-03-12,7.1,16.0,0.0,rain,21.6,1025.3,Partially cloudy,2014,3,1
2014-03-13,6.6,14.6,0.0,rain,23.6,1021.8,Partially cloudy,2014,3,1
2014-03-14,11.1,9.5,0.0,rain,28.8,1018.1,Clear,2014,3,1
2014-03-15,11.3,24.8,0.0,rain,14.4,1010.8,Clear,2014,3,1
2014-03-16,11.6,25.0,0.0,rain,18.0,1014.9,Partially cloudy,2014,3,1
2014-03-17,12.9,29.6,0.0,rain,39.6,1012.1,Partially cloudy,2014,3,1
2014-03-18,11.7,22.6,0.0,rain,25.2,1022.0,Partially cloudy,2014,3,1
2014-03-19,8.8,31.9,0.0,rain,25.2,1022.7,Partially cloudy,2014,3,1
2014-03-20,11.7,14.2,0.0,rain,25.2,1026.4,Clear,2014,3,1
2014-03-21,14.7,13.8,0.0,rain,25.2,1020.2,Partially cloudy,2014,3,1
2014-03-22,14.6,19.0,0.0,rain,21.6,1017.5,Clear,2014,3,1
2014-03-23,12.6,32.1,0.0,rain,14.6,1023.3,Clear,2014,3,1
2014-03-24,13.0,46.0,0.0,rain,14.4,1013.9,Clear,2014,3,1
2014-03-25,14.9,44.0,0.0,rain,14.4,1010.1,Clear,2014,3,1
2014-03-26,15.6,56.9,0.0,rain,14.4,1010.1,Clear,2014,3,1
2014-03-27,13.5,58.2,0.0,rain,14.4,1011.3,Clear,2014,3,1
2014-03-28,15.9,54.9,0.0,rain,18.0,1007.8,Clear,2014,3,1
2014-03-29,16.5,40.1,0.0,rain,18.0,1012.6,Clear,2014,3,1
2014-03-30,18.2,28.0,0.0,rain,14.4,1015.0,Partially cloudy,2014,3,1
2014-03-31,17.1,41.9,0.0,rain,18.0,1015.2,"Rain, Partially cloudy",2014,3,1
2014-04-01,16.1,49.7,0.0,rain,21.6,1012.2,Clear,2014,4,2
2014-04-02,16.3,40.6,0.0,rain,25.2,1014.6,Partially cloudy,2014,4,2
2014-04-03,14.0,15.8,0.0,rain,39.6,1023.3,Clear,2014,4,2
2014-04-04,14.0,23.9,0.0,rain,25.2,1014.9,Clear,2014,4,2
2014-04-05,13.3,22.2,0.0,rain,18.0,1022.0,Clear,2014,4,2
2014-04-06,15.7,27.0,0.0,rain,25.2,1017.6,Partially cloudy,2014,4,2
2014-04-07,16.5,33.8,0.0,rain,14.4,1013.1,Partially cloudy,2014,4,2
2014-04-08,17.5,42.0,0.0,rain,18.0,1013.1,Clear,2014,4,2
2014-04-09,21.2,32.9,0.0,rain,25.2,1010.7,Clear,2014,4,2
2014-04-10,15.7,30.8,0.0,rain,14.4,1021.7,Partially cloudy,2014,4,2
2014-04-11,14.5,30.4,0.0,rain,10.8,1019.0,Partially cloudy,2014,4,2
2014-04-12,14.8,35.1,0.0,rain,14.4,1016.0,Partially cloudy,2014,4,2
2014-04-13,16.4,45.6,0.0,rain,14.4,1016.9,Clear,2014,4,2
2014-04-14,18.5,54.5,0.0,rain,14.4,1015.9,Clear,2014,4,2
2014-04-15,18.0,40.7,0.0,rain,25.2,1018.6,Partially cloudy,2014,4,2
2014-04-16,16.7,27.6,0.0,rain,7.2,1014.0,Partially cloudy,2014,4,2
2014-04-17,14.4,61.7,0.0,rain,10.8,1012.6,"Rain, Partially cloudy",2014,4,2
2014-04-18,15.9,67.6,0.0,rain,21.6,1019.1,Partially cloudy,2014,4,2
2014-04-19,12.6,54.8,0.0,rain,21.6,1020.8,"Rain, Partially cloudy",2014,4,2
2014-04-20,14.8,50.5,0.0,rain,18.0,1016.5,Partially cloudy,2014,4,2
2014-04-21,17.7,36.3,0.0,rain,21.9,1015.7,Partially cloudy,2014,4,2
2014-04-22,19.2,38.9,0.0,rain,21.6,1013.2,Clear,2014,4,2
2014-04-23,20.1,57.2,0.0,rain,25.2,1010.2,Rain,2014,4,2
2014-04-24,19.8,59.3,0.0,rain,18.0,1014.0,Clear,2014,4,2
2014-04-25,19.6,53.0,0.0,rain,39.6,1016.4,Partially cloudy,2014,4,2
2014-04-26,15.9,60.4,0.0,rain,18.0,1020.1,"Rain, Partially cloudy",2014,4,2
2014-04-27,17.7,52.6,0.0,rain,25.2,1020.2,Partially cloudy,2014,4,2
2014-04-28,18.7,46.2,0.0,rain,21.6,1018.9,Partially cloudy,2014,4,2
2014-04-29,19.7,42.9,0.0,rain,18.0,1013.1,Clear,2014,4,2
2014-04-30,21.1,50.4,0.0,rain,18.0,1008.8,Clear,2014,4,2
2014-05-01,20.7,55.5,0.0,rain,50.4,1007.8,Partially cloudy,2014,5,2
2014-05-02,17.0,28.9,0.0,rain,39.6,1015.5,Partially cloudy,2014,5,2
2014-05-03,16.2,39.3,0.0,rain,54.0,1012.6,Clear,2014,5,2
2014-05-04,14.1,19.7,0.0,rain,50.4,1017.5,Clear,2014,5,2
2014-05-05,14.0,27.4,0.0,rain,21.6,1017.2,Clear,2014,5,2
2014-05-06,15.7,44.5,0.0,rain,14.4,1009.0,Partially cloudy,2014,5,2
2014-05-07,19.0,40.2,0.0,rain,32.4,1005.9,Rain,2014,5,2
2014-05-08,17.4,55.5,0.0,rain,21.6,1014.0,Partially cloudy,2014,5,2
2014-05-09,17.6,45.7,0.0,rain,19.7,1014.6,Overcast,2014,5,2
2014-05-10,17.2,47.8,0.0,rain,18.0,1015.8,Partially cloudy,2014,5,2
2014-05-11,12.0,85.5,0.0,rain,21.6,1006.7,"Rain, Partially cloudy",2014,5,2
2014-05-12,21.0,54.2,0.0,rain,28.8,1000.4,Clear,2014,5,2
2014-05-13,22.7,41.4,0.0,rain,43.2,1000.0,Partially cloudy,2014,5,2
2014-05-14,19.5,24.2,0.0,rain,43.2,1005.1,Partially cloudy,2014,5,2
2014-05-15,20.5,38.5,0.0,rain,21.6,1000.1,Partially cloudy,2014,5,2
2014-05-16,23.3,31.8,0.0,rain,25.2,1006.6,Partially cloudy,2014,5,2
2014-05-17,22.1,37.1,0.0,rain,25.2,1012.3,Partially cloudy,2014,5,2
